"client_id","age","gender","city"
5608,23,M,г. Москва
5609,25,F,г. Москва
5610,19,M,г. Москва
5611,25,M,г. Москва
5613,30,F,г. Москва
5618,40,F,г. Москва
5623,24,F,г. Москва
5265,52,F,г. Москва
5266,21,F,г. Москва
5267,22,M,г. Москва
5624,18,M,г. Москва
5269,25,M,г. Москва
5625,25,M,г. Москва
5271,37,F,г. Москва
5630,29,F,г. Москва
5273,21,F,г. Москва
5632,20,M,г. Москва
5639,36,F,г. Москва
5276,20,M,г. Москва
5641,34,F,г. Москва
5642,33,F,г. Москва
5645,33,F,г. Москва
5280,28,M,г. Москва
5646,22,M,г. Москва
5282,65,M,г. Москва
5651,22,M,г. Москва
5656,42,F,г. Москва
5285,22,F,г. Москва
5658,48,M,г. Москва
5659,40,M,г. Москва
5288,22,F,г. Москва
5289,28,M,г. Москва
5662,26,F,г. Москва
5291,21,M,г. Москва
5292,37,F,г. Москва
5664,61,F,г. Москва
5665,21,F,г. Москва
5668,43,F,г. Москва
5670,68,M,г. Москва
5671,26,M,г. Москва
5298,34,M,г. Москва
5675,48,M,г. Москва
5679,34,F,г. Москва
5301,25,M,г. Москва
5681,57,F,г. Москва
5682,29,M,г. Москва
5304,29,M,г. Москва
5688,18,F,г. Москва
5689,25,M,г. Москва
5307,24,F,г. Москва
5694,31,F,г. Москва
5309,22,F,г. Москва
5310,19,M,г. Москва
5700,46,M,г. Москва
5312,20,M,г. Москва
5702,40,M,г. Москва
5314,27,M,г. Москва
5706,20,M,г. Москва
5707,31,M,г. Москва
5317,33,F,г. Москва
5708,26,F,г. Москва
5709,34,F,г. Москва
5320,19,F,г. Москва
5321,20,F,г. Москва
5711,29,F,г. Москва
64,22,F,г. Москва
5324,34,F,г. Москва
73,19,M,г. Москва
75,22,F,г. Москва
79,25,F,г. Москва
5328,19,F,г. Москва
88,21,F,г. Москва
89,28,F,г. Москва
99,27,M,г. Москва
107,24,F,г. Москва
110,31,F,г. Москва
5334,25,F,г. Москва
5335,53,M,г. Москва
112,20,M,г. Москва
114,20,F,г. Москва
115,24,F,г. Москва
116,22,M,г. Москва
5340,29,M,г. Москва
5341,28,M,г. Москва
5342,25,F,г. Москва
5343,29,M,г. Москва
121,34,F,г. Москва
128,60,F,г. Москва
5346,48,F,г. Москва
132,63,F,г. Москва
5348,31,M,г. Москва
5349,42,F,г. Москва
5350,18,F,г. Москва
133,25,F,г. Москва
5352,18,M,г. Москва
5353,25,M,г. Москва
136,51,M,г. Москва
5355,29,M,г. Москва
141,33,F,г. Москва
144,27,F,г. Москва
148,25,M,г. Москва
5359,34,M,г. Москва
5360,27,F,г. Москва
5361,34,F,г. Москва
5362,24,M,г. Москва
312,32,M,г. Москва
316,32,F,г. Москва
5365,47,M,г. Москва
5366,23,F,г. Москва
5367,18,M,г. Москва
318,26,F,г. Москва
322,25,F,г. Москва
325,32,M,г. Москва
328,33,M,г. Москва
5372,30,F,г. Москва
5373,24,F,г. Москва
5374,23,M,г. Москва
329,25,F,г. Москва
5376,22,F,г. Москва
334,34,F,г. Москва
5378,61,M,г. Москва
5379,22,F,г. Москва
339,27,M,г. Москва
341,20,M,г. Москва
343,63,F,г. Москва
349,26,M,г. Москва
5384,69,M,г. Москва
5385,30,F,г. Москва
359,62,F,г. Москва
360,50,F,г. Москва
471,56,F,г. Москва
472,23,F,г. Москва
479,33,M,г. Москва
480,23,F,г. Москва
5392,19,F,г. Москва
5393,21,F,г. Москва
481,18,F,г. Москва
486,21,M,г. Москва
489,19,M,г. Москва
5397,23,F,г. Москва
494,18,M,г. Москва
499,30,M,г. Москва
503,19,M,г. Москва
504,18,F,г. Москва
510,21,M,г. Москва
511,21,M,г. Москва
5404,23,F,г. Москва
513,29,M,г. Москва
516,22,F,г. Москва
521,31,F,г. Москва
5408,24,M,г. Москва
528,28,M,г. Москва
5410,29,M,г. Москва
5411,39,F,г. Москва
529,27,F,г. Москва
5413,24,F,г. Москва
535,34,F,г. Москва
244,23,M,г. Москва
246,23,M,г. Москва
5417,28,M,г. Москва
5418,18,M,г. Москва
257,34,M,г. Москва
5420,16,M,г. Москва
259,19,F,г. Москва
267,22,M,г. Москва
271,18,F,г. Москва
274,22,F,г. Москва
276,17,F,г. Москва
278,19,M,г. Москва
279,27,M,г. Москва
284,27,F,г. Москва
5429,30,F,г. Москва
286,24,F,г. Москва
5431,31,M,г. Москва
5432,45,M,г. Москва
5433,17,M,г. Москва
5434,32,M,г. Москва
288,21,M,г. Москва
296,18,F,г. Москва
297,19,F,г. Москва
304,23,F,г. Москва
305,25,F,г. Москва
311,24,F,г. Москва
5441,32,M,г. Москва
5443,28,M,г. Москва
5445,26,F,г. Москва
5447,24,F,г. Москва
5450,16,M,г. Москва
5454,20,M,г. Москва
5463,25,M,г. Москва
5468,59,F,г. Москва
5470,25,F,г. Москва
5473,23,M,г. Москва
5476,30,F,г. Москва
5480,23,F,г. Москва
5486,20,M,г. Москва
5487,25,F,г. Москва
5493,18,M,г. Москва
5494,23,M,г. Москва
5507,48,F,г. Москва
5508,61,M,г. Москва
5515,27,F,г. Москва
5517,37,F,г. Москва
5524,25,M,г. Москва
5525,25,M,г. Москва
5528,48,F,г. Москва
5531,34,M,г. Москва
5533,44,F,г. Москва
5534,31,M,г. Москва
5538,18,F,г. Москва
5539,50,F,г. Москва
5542,17,F,г. Москва
5545,32,F,г. Москва
5548,21,F,г. Москва
5552,19,F,г. Москва
5555,28,F,г. Москва
5556,34,F,г. Москва
5557,57,F,г. Москва
5560,47,F,г. Москва
5563,18,M,г. Москва
5565,19,F,г. Москва
5568,31,F,г. Москва
5570,33,F,г. Москва
5571,18,F,г. Москва
5575,24,F,г. Москва
5576,30,F,г. Москва
5579,61,M,г. Москва
5582,68,M,г. Москва
5584,32,M,г. Москва
5586,24,M,г. Москва
5587,20,M,г. Москва
5589,21,M,г. Москва
5592,20,F,г. Москва
5593,29,F,г. Москва
5596,61,F,г. Москва
5598,22,M,г. Москва
5599,34,M,г. Москва
5601,45,M,г. Москва
5602,19,M,г. Москва
5604,25,M,г. Москва
5605,18,F,г. Москва
5614,35,F,г. Москва
5615,21,M,г. Москва
5616,18,F,г. Москва
5621,26,F,г. Москва
5629,32,M,г. Москва
5631,22,M,г. Москва
5634,30,F,г. Москва
5635,33,M,г. Москва
5637,22,F,г. Москва
5650,30,F,г. Москва
5652,28,M,г. Москва
5653,35,M,г. Москва
5655,33,F,г. Москва
5661,18,F,г. Москва
5663,25,F,г. Москва
5667,24,M,г. Москва
5672,30,M,г. Москва
5673,20,M,г. Москва
5676,28,F,г. Москва
5685,24,F,г. Москва
5686,20,F,г. Москва
5692,24,F,г. Москва
5695,30,M,г. Москва
5699,32,F,г. Москва
5704,21,M,г. Москва
5710,19,F,г. Москва
5715,27,M,г. Москва
5720,34,F,г. Москва
5721,23,F,г. Москва
5722,41,F,г. Москва
5724,19,M,г. Москва
5733,23,F,г. Москва
5740,21,M,г. Москва
5741,32,M,г. Москва
5742,22,F,г. Москва
5746,20,M,г. Москва
5748,21,F,г. Москва
5749,23,M,г. Москва
5751,32,F,г. Москва
5754,53,F,г. Москва
5756,28,F,г. Москва
5757,32,M,г. Москва
5761,27,M,г. Москва
5762,26,M,г. Москва
5763,35,F,г. Москва
5764,45,F,г. Москва
5766,32,F,г. Москва
5769,19,F,г. Москва
5770,16,F,г. Москва
5772,55,F,г. Москва
5774,22,M,г. Москва
5776,27,F,г. Москва
5221,22,F,г. Москва
5778,23,M,г. Москва
5779,30,F,г. Москва
5783,24,F,г. Москва
5784,25,F,г. Москва
5781,20,M,г. Москва
5782,22,F,г. Москва
5785,32,F,г. Москва
5226,46,F,г. Москва
5238,32,F,г. Москва
5216,22,M,г. Москва
5219,27,F,г. Москва
5257,24,F,г. Москва
5220,31,F,г. Москва
5227,56,M,г. Москва
5228,20,F,г. Москва
5231,22,F,г. Москва
5235,23,F,г. Москва
5439,16,M,г. Москва
5452,28,M,г. Москва
5469,50,F,г. Москва
5502,21,F,г. Москва
5519,22,F,г. Москва
5523,27,M,г. Москва
5535,50,F,г. Москва
5558,18,F,г. Москва
5660,28,F,г. Москва
5726,21,F,г. Москва
5716,26,F,г. Москва
5735,31,F,г. Москва
5767,25,F,г. Москва
5714,20,F,г. Москва
5728,19,M,г. Москва
5737,46,F,г. Москва
5768,18,F,г. Москва
5738,17,F,г. Москва
5718,20,M,г. Москва
5725,30,M,г. Москва
5727,29,F,г. Москва
5732,21,F,г. Москва
5734,22,M,г. Москва
5736,25,F,г. Москва
5743,66,F,г. Москва
5744,28,F,г. Москва
5745,34,M,г. Москва
5747,16,F,г. Москва
5750,59,F,г. Москва
5753,26,F,г. Москва
5755,24,F,г. Москва
5760,25,M,г. Москва
5765,22,F,г. Москва
